catalog_series	catalog_number	field_series	field_number	genus	epithet	country	island	extract	date	source
KU	309345	CDS	3391	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-05	ku_gekkonid_tissues.txt
KU	311210	CDS	3393	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-05	ku_gekkonid_tissues.txt
KU	309346	CDS	3392	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-05	ku_gekkonid_tissues.txt
KU	320355	CDS	3629	Gekko	gecko	Philippines	Negros	False		ku_gekkonid_tissues.txt
KU	320354	CDS	3628	Gekko	gecko	Philippines	Negros	False		ku_gekkonid_tissues.txt
KU	320353	CDS	3627	Gekko	gecko	Philippines	Negros	False		ku_gekkonid_tissues.txt
KU	309881	RMB	8261	Gekko	gecko	Philippines	Camiguin sur	False	2007-06-23	ku_gekkonid_tissues.txt
KU	309880	RMB	8260	Gekko	gecko	Philippines	Camiguin sur	False	2007-06-23	ku_gekkonid_tissues.txt
KU	310360	RMB	8263	Gekko	gecko	Philippines	Camiguin sur	False	2007-06-23	ku_gekkonid_tissues.txt
KU	309882	RMB	8262	Gekko	gecko	Philippines	Camiguin sur	False	2007-06-23	ku_gekkonid_tissues.txt
KU	291260	JES	2389	Phyllodactylus	tuberculosus	El salvador		False	2001-05-22	ku_gekkonid_tissues.txt
KU	314963	ACD	3784	Pseudogekko	compressicorpus	Philippines	Mindanao	False	2008-04-21	ku_gekkonid_tissues.txt
KU	314780	ACD	3788	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	314781	ACD	3789	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	328805	RMB	13670	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-01-05	ku_gekkonid_tissues.txt
KU	303954	ELR	373	Gekko	mindorensis	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	314806	RMB	9195	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	311172	CDS	3241	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311171	CDS	3240	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	305799	CDS	2048	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	305522	CDS	2042	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	305797	CDS	2040	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	305798	CDS	2041	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	322271	RMB	12492	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322272	RMB	12493	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322275	RMB	12496	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322276	RMB	12497	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322273	RMB	12494	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322274	RMB	12495	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322277	RMB	12498	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-06	ku_gekkonid_tissues.txt
KU	322190	ACD	4902	Luperosaurus	sp.	Philippines	Luzon	False	2009-07-00	ku_gekkonid_tissues.txt
KU	327729	ACD	2780	Lepidodactylus	lugubris	Philippines	Luzon	False	2006-04-26	ku_gekkonid_tissues.txt
		LG	7638	Gekko	monarchus	Malaysia	Johor	True		gekkonid_lab_work.txt
		RMB	1023	Cyrtodactylus	philippinicus	Philippines	Panay	True		gekkonid_lab_work.txt
KU	324388	CDS	5129	Gekko	gecko	Philippines	Masbate	False	2009-09-04	ku_gekkonid_tissues.txt
KU	313817	RMB	9739	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-06-24	ku_gekkonid_tissues.txt
		JAM	1879	Cyrtodactylus	tiomanensis	Malaysia	Tioman	True		gekkonid_lab_work.txt
KU	305838	CWL	584	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305839	CWL	585	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305840	CWL	586	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305841	CWL	587	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305539	CWL	580	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305540	CWL	581	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305541	CWL	582	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305837	CWL	583	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	305842	CWL	588	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-14	ku_gekkonid_tissues.txt
KU	302829	CDS	1060	Pseudogekko	smaragdinus	Philippines	Polillo	False	2001-03-01	ku_gekkonid_tissues.txt
KU	309294	RMB	7937	Gekko	palawanensis	Philippines	Palawan	False	2007-04-04	ku_gekkonid_tissues.txt
KU	309292	RMB	7930	Gekko	palawanensis	Philippines	Palawan	False	2007-04-04	ku_gekkonid_tissues.txt
KU	309293	RMB	7931	Gekko	palawanensis	Philippines	Palawan	False	2007-04-04	ku_gekkonid_tissues.txt
KU	309644	RMB	7932	Gehyra	mutilata	Philippines	Palawan	False	2007-04-04	ku_gekkonid_tissues.txt
KU	327080	ACD	4937	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2009-08-15	ku_gekkonid_tissues.txt
KU	327401	ACD	4938	Gehyra	mutilata	Philippines	Mindanao	False	2009-08-15	ku_gekkonid_tissues.txt
KU	327402	ACD	4939	Gehyra	mutilata	Philippines	Mindanao	False	2009-08-15	ku_gekkonid_tissues.txt
KU	309295	RMB	7938	Gekko	palawanensis	Philippines	Palawan	False	2007-04-04	ku_gekkonid_tissues.txt
		RMB	4498	Cyrtodactylus	sp	Philippines	Subic	True		gekkonid_lab_work.txt
KU	303979	RMB	4948	Hemidactylus	frenatus	Philippines	Mindoro	False	2005-03-12	ku_gekkonid_tissues.txt
KU	329339	DSM	1800	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-02	ku_gekkonid_tissues.txt
KU	319985	ACD	4684	Gekko	carusadensis	Philippines	Luzon	False	2009-01-11	ku_gekkonid_tissues.txt
KU	319986	ACD	4685	Gekko	carusadensis	Philippines	Luzon	False	2009-01-11	ku_gekkonid_tissues.txt
KU	320057	RMB	10537	Hemidactylus	frenatus	Philippines	Luzon	False	2008-07-23	ku_gekkonid_tissues.txt
KU	320056	RMB	10536	Hemidactylus	frenatus	Philippines	Luzon	False	2008-07-23	ku_gekkonid_tissues.txt
KU	304828	RMB	5949	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	304826	RMB	5947	Gekko	crombota	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	304825	RMB	5946	Gekko	crombota	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	309329	RMB	7842	Cyrtodactylus	redimiculus	Philippines	Palawan/Samarinana	True	2007-03-31	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	304823	RMB	5944	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	304822	RMB	5943	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	302773	CDS	1662	Hemidactylus	frenatus	Philippines	Panay	False	2001-11-29	ku_gekkonid_tissues.txt
KU	304820	RMB	5941	Hemidactylus	frenatus	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	304819	RMB	5940	Hemidactylus	frenatus	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	302763	CDS	692	Hemidactylus	frenatus	Philippines	Semirara	False	2000-11-17	ku_gekkonid_tissues.txt
KU	302761	CDS	690	Hemidactylus	frenatus	Philippines	Semirara	False	2000-11-17	ku_gekkonid_tissues.txt
KU	302762	CDS	691	Hemidactylus	frenatus	Philippines	Semirara	False	2000-11-17	ku_gekkonid_tissues.txt
KU	314814	RMB	10084	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-15	ku_gekkonid_tissues.txt
KU	307448	RMB	6096	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-27	ku_gekkonid_tissues.txt
KU	307475	RMB	6090	Hemidactylus	frenatus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307476	RMB	6091	Hemidactylus	frenatus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307471	RMB	6092	Gehyra	mutilata	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
		ACD	1546	Gekko		Philippines	Palawan	True		gekkonid_lab_work.txt
KU	307490	RMB	6305	Lepidodactylus	lugubris	Philippines	Polillo	False	2006-07-23	ku_gekkonid_tissues.txt
KU	310104	RMB	8492	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2007-08-14	ku_gekkonid_tissues.txt
KU	303876	ELR	389	Gekko	mindorensis	Philippines	Mindoro	True	2006-02-15	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	330182	RMB	14890	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-18	ku_gekkonid_tissues.txt
KU	303955	ELR	388	Gekko	mindorensis	Philippines	Mindoro	True	2006-02-15	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	307485	RMB	6148	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-10	ku_gekkonid_tissues.txt
KU	302689	CDS	589	Gekko	gecko	Philippines	Semirara	False	2000-11-14	ku_gekkonid_tissues.txt
KU	302723	CDS	278	Gekko	cf monarchus/mindorensis	Philippines	Negros	True	2000-10-26	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	303875	ELR	387	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	328384	DSM	719	Hemidactylus	craspedotus	Thailand		False	2003-07-22	ku_gekkonid_tissues.txt
KU	307486	RMB	6149	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-10	ku_gekkonid_tissues.txt
KU	303874	ELR	386	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	326501	RMB	2881	Cyrtodactylus	annulatus	Philippines	Bohol	False	2000-12-19	ku_gekkonid_tissues.txt
KU	303873	ELR	385	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	308524	ELR	980	Cyrtodactylus	philippinicus	Philippines	Mindoro/Dayog	True	2007-01-05	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	303872	ELR	384	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	303871	ELR	383	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	303870	ELR	382	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	311181	CDS	3270	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	314816	RMB	10245	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-15	ku_gekkonid_tissues.txt
KU	314817	RMB	10246	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-15	ku_gekkonid_tissues.txt
KU	307477	RMB	6140	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-10	ku_gekkonid_tissues.txt
KU	307478	RMB	6141	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-10	ku_gekkonid_tissues.txt
KU	306871	RMB	6634	Gekko	gecko	Philippines	Panay	False	2006-10-25	ku_gekkonid_tissues.txt
KU	306872	RMB	6635	Gekko	gecko	Philippines	Panay	False	2006-10-25	ku_gekkonid_tissues.txt
KU	305503	CWL	108	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305504	CWL	109	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	304939	RMB	6060	Gekko	rossi	Philippines	Calayan	False	2006-03-21	ku_gekkonid_tissues.txt
KU	305495	CWL	100	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305496	CWL	101	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305497	CWL	102	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305498	CWL	103	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305499	CWL	104	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305500	CWL	105	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305501	CWL	106	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
KU	305502	CWL	107	Cosymbotus	platyurus	Philippines	Cebu	False	2006-06-12	ku_gekkonid_tissues.txt
		ACD	1454	Gekko		Philippines	Luzon	True		gekkonid_lab_work.txt
KU	309627	RMB	7873	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-04-01	ku_gekkonid_tissues.txt
KU	303945	RMB	5543	Gekko	mindorensis	Philippines	Lubang	False	2005-12-12	ku_gekkonid_tissues.txt
KU	303944	RMB	5542	Gekko	mindorensis	Philippines	Lubang	False	2005-12-12	ku_gekkonid_tissues.txt
KU	303943	RMB	5541	Gekko	mindorensis	Philippines	Lubang	False	2005-12-12	ku_gekkonid_tissues.txt
KU	304112	RMB	5222	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
		ACD	3021	Gekko				True		gekkonid_lab_work.txt
KU	304113	RMB	5223	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	310797	CDS	2703	Cyrtodactylus	sumuroi	Philippines	Samar	False	2007-10-17	ku_gekkonid_tissues.txt
KU	331724	RMB	10867	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2011-07-31	ku_gekkonid_tissues.txt
KU	331723	RMB	10866	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2011-07-31	ku_gekkonid_tissues.txt
KU	305760	CDS	1944	Hemidactylus	frenatus	Philippines	Dinagat	False	2006-06-23	ku_gekkonid_tissues.txt
KU	305761	CDS	1945	Hemidactylus	frenatus	Philippines	Dinagat	False	2006-06-23	ku_gekkonid_tissues.txt
KU	314784	ACD	3795	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	314782	ACD	3790	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	314783	ACD	3792	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	305734	CWL	359	Gehyra	mutilata	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	305822	CWL	358	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	328803	RMB	13664	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-01-02	ku_gekkonid_tissues.txt
KU	328825	RMB	13662	Gekko	mindorensis	Philippines	Luzon	False	2011-01-02	ku_gekkonid_tissues.txt
KU	328826	RMB	13663	Gekko	mindorensis	Philippines	Luzon	False	2011-01-02	ku_gekkonid_tissues.txt
KU	328823	RMB	13660	Gekko	mindorensis	Philippines	Luzon	False	2011-01-02	ku_gekkonid_tissues.txt
KU	328824	RMB	13661	Gekko	mindorensis	Philippines	Luzon	False	2011-01-02	ku_gekkonid_tissues.txt
		LSUHC	8020	Gekko	monarchus	Malaysia	Johor	True		gekkonid_lab_work.txt
KU	305821	CWL	357	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-03	ku_gekkonid_tissues.txt
KU	328804	RMB	13669	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-01-05	ku_gekkonid_tissues.txt
KU	311188	CDS	3278	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311189	CDS	3279	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311186	CDS	3276	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311187	CDS	3277	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311185	CDS	3274	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	309344	CDS	3275	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311183	CDS	3272	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	311184	CDS	3273	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	303869	ELR	381	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	311182	CDS	3271	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-03	ku_gekkonid_tissues.txt
KU	324426	CDS	5000	Pseudogekko	compressicorpus	Philippines	Bohol	False	2009-08-06	ku_gekkonid_tissues.txt
KU	303991	RMB	5162	Hemidactylus	frenatus	Philippines	Sibuyan	False	2005-03-22	ku_gekkonid_tissues.txt
KU	314944	RMB	9437	Cyrtodactylus	annulatus	Philippines	Mindanao	True	2008-05-04	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	328807	RMB	13719	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-01-05	ku_gekkonid_tissues.txt
KU	326240	RMB	8928	Pseudogekko	smaragdinus	Philippines	Polillo	False	2008-04-06	ku_gekkonid_tissues.txt
KU	323179	RMB	12622	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-09	ku_gekkonid_tissues.txt
KU	328806	RMB	13713	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-01-05	ku_gekkonid_tissues.txt
KU	326241	RMB	8929	Pseudogekko	smaragdinus	Philippines	Polillo	False	2008-04-06	ku_gekkonid_tissues.txt
		LSUHC	6459	Gekko	monarchus	Malaysia	Pahang	True		gekkonid_lab_work.txt
KU	322284	RMB	12531	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	322283	RMB	12530	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	322285	RMB	12533	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	322258	RMB	12532	Gehyra	mutilata	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	322287	RMB	12535	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	322286	RMB	12534	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	324384	CDS	4842	Gekko	gecko	Philippines	Bohol	False	2009-08-05	ku_gekkonid_tissues.txt
KU	322259	RMB	12536	Gehyra	mutilata	Philippines	Luzon	False	2009-06-05	ku_gekkonid_tissues.txt
KU	330798	CDS	5823	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-05-11	ku_gekkonid_tissues.txt
KU	330797	CDS	5822	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-05-11	ku_gekkonid_tissues.txt
KU	329360	DSM	1709	Hemidactylus	frenatus	Philippines	Luzon	False	2011-05-31	ku_gekkonid_tissues.txt
KU	327086	ACD	5651	Cyrtodactylus	annulatus	Philippines	Mindanao	False		ku_gekkonid_tissues.txt
KU	329359	DSM	1705	Hemidactylus	frenatus	Philippines	Luzon	False	2011-05-28	ku_gekkonid_tissues.txt
KU	320402	CDS	3896	Hemidactylus	frenatus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	324372	CDS	4661	Cyrtodactylus	annulatus	Philippines	Bohol	False	2009-08-02	ku_gekkonid_tissues.txt
KU	320393	CDS	3894	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320394	CDS	3895	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	303931	RMB	5374	Gekko	mindorensis	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	311498	KU-FS	18	Gekko	chinensis	China		False	2005-04-11	ku_gekkonid_tissues.txt
KU	303927	RMB	5370	Gekko	mindorensis	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	303928	RMB	5371	Gekko	mindorensis	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	303929	RMB	5372	Gekko	mindorensis	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	303930	RMB	5373	Gekko	mindorensis	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	309291	RMB	7924	Gekko	palawanensis	Philippines	Palawan	False	2007-04-03	ku_gekkonid_tissues.txt
KU	309290	RMB	7923	Gekko	palawanensis	Philippines	Palawan	False	2007-04-03	ku_gekkonid_tissues.txt
KU	309289	RMB	7922	Gekko	palawanensis	Philippines	Palawan	False	2007-04-03	ku_gekkonid_tissues.txt
KU	309631	RMB	7921	Gekko	gecko	Philippines	Palawan	False	2007-04-03	ku_gekkonid_tissues.txt
KU	309630	RMB	7920	Gekko	gecko	Philippines	Palawan	False	2007-04-03	ku_gekkonid_tissues.txt
KU	304834	RMB	5955	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-13	ku_gekkonid_tissues.txt
KU	309632	RMB	7929	Gekko	gecko	Philippines	Palawan	False	2007-04-04	ku_gekkonid_tissues.txt
		SP	6892	Cyrtodactylus	baluensis	Malaysia	Kinabalu	True		gekkonid_lab_work.txt
KU	305554	CWL	167	Cosymbotus	platyurus	Philippines	Samar	False	2006-06-17	ku_gekkonid_tissues.txt
		RMB	1692	Cyrtodactylus	jellesme	Indonesia	Sulawesi	True		gekkonid_lab_work.txt
KU	302699	CDS	1652	Gekko	gecko	Philippines	Panay	False	2001-11-28	ku_gekkonid_tissues.txt
KU	302811	CDS	1121	Hemidactylus	frenatus	Philippines	Polillo	False	2001-03-03	ku_gekkonid_tissues.txt
KU	304849	RMB	5970	Gekko	crombota	Philippines	Babuyan claro	False	2006-03-14	ku_gekkonid_tissues.txt
KU	304850	RMB	5971	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-14	ku_gekkonid_tissues.txt
KU	320051	RMB	10528	Gekko	mindorensis	Philippines	Luzon	False	2008-07-23	ku_gekkonid_tissues.txt
KU	320048	RMB	10529	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-07-24	ku_gekkonid_tissues.txt
KU	328828	RMB	13776	Gehyra	mutilata	Philippines	Luzon	False	2011-01-08	ku_gekkonid_tissues.txt
KU	321503	RMB	11721	Hemidactylus	frenatus	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	321502	RMB	11720	Gehyra	mutilata	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	321505	RMB	11723	Lepidodactylus	sp	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	321504	RMB	11722	Hemidactylus	frenatus	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	304877	RMB	5998	Gekko	sp/rossi	Philippines	Calayan	True	2006-03-16	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	327072	ACD	1866	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2005-02-09	ku_gekkonid_tissues.txt
KU	314962	ACD	3803	Hemiphyllodactylus	typus	Philippines	Mindanao	False	2008-04-24	ku_gekkonid_tissues.txt
KU	304876	RMB	5997	Gekko	sp/rossi	Philippines	Calayan	True	2006-03-16	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	307447	RMB	6089	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307446	RMB	6088	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307445	RMB	6087	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307444	RMB	6086	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307443	RMB	6085	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	307442	RMB	6084	Cosymbotus	platyurus	Philippines	Luzon	False	2006-06-26	ku_gekkonid_tissues.txt
KU	308377	ELR	817	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2007-02-23	ku_gekkonid_tissues.txt
KU	307646	RMB	6319	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-24	ku_gekkonid_tissues.txt
KU	307645	RMB	6318	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-24	ku_gekkonid_tissues.txt
KU	307644	RMB	6317	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-24	ku_gekkonid_tissues.txt
KU	307643	RMB	6316	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-24	ku_gekkonid_tissues.txt
KU	307642	RMB	6315	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-24	ku_gekkonid_tissues.txt
KU	307641	RMB	6314	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-24	ku_gekkonid_tissues.txt
KU	308378	ELR	818	Gekko	gecko	Philippines	Mindoro	False	2007-02-26	ku_gekkonid_tissues.txt
KU	302671	CDS	1235	Gekko	mindorensis	Philippines	Mindoro	False	2001-03-12	ku_gekkonid_tissues.txt
KU	304162	CDS	1237	Gekko	gecko	Philippines	Mindoro	False	2005-03-13	ku_gekkonid_tissues.txt
