catalog_series	catalog_number	field_series	field_number	genus	epithet	country	island	paic	locality	lat	long	tissue	cam_extract	cam_extract_cell	date	source
KU	302670	CDS	1231	Gekko	mindorensis	Philippines	Mindoro	Mindoro	Oriental Mindoro Province; Municipality of Bongabong; Barangay Formon	12.7210500	121.3824167	D-51-74	True	D6	2001-03-11	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
LSUHC	626	LSUHC	626	Ptychozoon	kuhli	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, Telaga Tuju				False			LSUHC_geckos.txt
KU	314797	RMB	9090	Cyrtodactylus	jambangan	Philippines	Mindanao	Mindanao	Zamboanga City "Province"; Municipality of Pasonanca; Pasonanca Natural Park, Tumaga River	6.9770667	122.0673833	S-283-D7	False		2008-07-07	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	624	LSUHC	624	Ptychozoon	kuhli	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, Telaga Tuju				False			LSUHC_geckos.txt
LSUHC	625	LSUHC	625	Ptychozoon	kuhli	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, Telaga Tuju				False			LSUHC_geckos.txt
LSUHC	622	LSUHC	622	Ptychozoon	kuhli	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, Telaga Tuju				False			LSUHC_geckos.txt
KU	304159	CDS	637	Gekko	gecko	Philippines	Semirara	Mindoro	Antique Province; ; Municipality of Caluya, Barangay Tinoboc			E-67-3	False		2004-11-16	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	620	LSUHC	620	Ptychozoon	kuhli	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, Telaga Tuju				False			LSUHC_geckos.txt
LSUHC	621	LSUHC	621	Ptychozoon	kuhli	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, Telaga Tuju				False			LSUHC_geckos.txt
KU	306869	RMB	6499	Gekko	gecko	Philippines	Panay	Visayan	Antique Province; ; Exact locality unknown (coordinates at center of Island)	11.3209167	122.5372667	K-151-A5	False		2006-10-08	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	6069	LSUHC	6069	Cyrtodactylus	intermedius	Cambodia			Cambodia, Pursat Province, near O"Som				False			LSUHC_geckos.txt
KU	324382	CDS	4465	Gekko	gecko	Philippines	Bohol	Mindanao	Bohol Province; Municipality of Bilar; Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	9.7055100	124.1234400	W-338-E5	False		2009-07-31	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	8914	LSUHC	8914	Gekko	monarchus	Malaysia	Johor		Johor; Gunung Panti Hutan Lipur			Z-379-C1	True	B3		ku_freezer.txt/gekkonid_lab_work.txt
KU	314829	RMB	10493	Cyrtodactylus	jambangan	Philippines	Mindanao	Mindanao	Zamboanga City "Province"; Municipality of Pasonanca; Pasonanca Natural Park, Barangay Baluno, Sitio km 24	7.1075900	122.0288500	S-282-E7	False		2008-07-18	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4294	LSUHC	4294	Ptychozoon	lionotum	West Malaysia	Pulau Perhentian Besar		West Malaysia, Trengganu, Pulau Perhentian Besar				False			LSUHC_geckos.txt
LSUHC	4295	LSUHC	4295	Ptychozoon	lionotum	West Malaysia	Pulau Perhentian Besar		West Malaysia, Trengganu, Pulau Perhentian Besar				False			LSUHC_geckos.txt
		CAS	238865	Ptychozoon	lionotum	Myanmar			Bago Division; Kyauk Taga Township; Yemwe Reserve Forest, Chaung Gwa Village			R-262-E9	False			ku_freezer.txt
KU	324367	CDS	4583	Cyrtodactylus	annulatus	Philippines	Bohol	Mindanao	Bohol Province; Municipality of Bilar; Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	9.7055100	124.1234400	W-339-I6	False		2009-08-01	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	315340	RMB	8761	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-B9	True	I5	2008-01-07	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302680	CDS	610	Gekko	mindorensis	Philippines	Caluya	Visayan	Antique Province; Municipality of Caluya; Barangay Poblacion			E-66-57	True	D9	2000-11-14	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	330180	RMB	14884	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Cagayan Province; Municipality of Gonzaga; Barangay Magrafil, Site 2, Mt. Cagua	18.2360000	122.1040000	AB-412-E3	False		2011-07-18	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	330179	RMB	14883	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Cagayan Province; Municipality of Gonzaga; Barangay Magrafil, Site 2, Mt. Cagua	18.2360000	122.1040000	AB-412-E2	False		2011-07-18	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	6308	LSUHC	6308	Cyrtodactylus	majula	Singapore			Singapore, Nee Soon Swamp				False			LSUHC_geckos.txt
LSUHC	5176	LSUHC	5176	Cyrtodactylus	pulchellus	West Malaysia			West Malaysia, Perak, Bukit Larut				False			LSUHC_geckos.txt
LSUHC	5177	LSUHC	5177	Cyrtodactylus	pulchellus	West Malaysia			West Malaysia, Perak, Bukit Larut				False			LSUHC_geckos.txt
KU	302683	CDS	99	Gekko	mindorensis	Philippines	Camiguin Sur	Mindanao	Camiguin Province; Municipality of Guinsiliban; Barangay Cabuan			D-60-12	False		2000-10-05	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	302672	CDS	590	Gekko	mindorensis	Philippines	Caluya	Visayan	Antique Province; Municipality of Caluya; Barangay Poblacion			E-66-36	True	E7	2000-11-14	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302675	CDS	593	Gekko	mindorensis	Philippines	Semirara	Visayan	Antique Province; Municipality of Caluya; Barangay Poblacion			E-66-39	False		2000-11-14	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	304923	RMB	6044	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog	19.3310000	121.4390000	H-117-F4	False		2006-03-20	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	302676	CDS	594	Gekko	mindorensis	Philippines	Semirara	Visayan	Antique Province; Municipality of Caluya; Barangay Poblacion			E-66-40	False		2000-11-14	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4813	LSUHC	4813	Gekko	smithii	West Malaysia			West Malaysia, Pahang, Tasik Chini			Z-378-C7	False			ku_freezer.txt/LSUHC_geckos.txt
LSUHC	2609	LSUHC	2609	Cyrtodactylus	quadrivirgatus	Malaysia			Malaysia, Pahang, Fraser's Hill				False			LSUHC_geckos.txt
KU	313816	RMB	9705	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Camarines Norte Province; Municipality of Labo; Barangay Tulay Na Lupa, Mt. Labo camp 1	14.0238100	122.4729400	S-272-H4	False		2008-06-24	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	309321	RMB	7648	Cyrtodactylus	tautbatorum	Philippines	Palawan	Palawan	Palawan Province; Municipality of Brooke's Point; Barangay Mainit, Mainit Falls	9.8367333	118.6416167	M-189-H9	False		2007-03-23	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	328821	RMB	13658	Gekko	mindorensis	Philippines	Luzon	Luzon	Quezon Province; Municipality of Atimonan; Exact locality unknown (coordinates at center of municipality)	13.9958300	121.9050000	Z-380-H4	False		2011-01-02	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	315343	RMB	8764	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-C3	True	I8	2008-01-07	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	303973	RMB	5137	Gekko	gecko	Philippines	Sibuyan	Romblon	Romblon Province; Municipality of Magdiwang; Barangay Talaba, Mount Guiting-Guiting Natural Park	12.4612167	122.6643500	D-51-13	False		2005-03-22	ku_gekkonid_tissues.txt
KU	309322	RMB	7649	Cyrtodactylus	tautbatorum	Philippines	Palawan	Palawan	Palawan Province; Municipality of Brooke's Point; Barangay Mainit, Mainit Falls	9.8367333	118.6416167	M-189-I1	False		2007-03-23	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	304924	RMB	6045	Gekko	rossi	Philippines	Calayan	Babuyan Island Group	Cagayan Valley Province; ; Barangay Magsidel, Sitio Longog	19.3310000	121.4390000	H-117-F5	False		2006-03-20	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	315341	RMB	8762	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-C1	False		2008-01-07	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	315342	RMB	8763	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Romblon Province; Municipality of Calatrava; Barangay Balogo: Sitio Piqueno	12.6052300	122.0455200	R-261-C2	True	I7	2008-01-07	ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
LSUHC	3158	LSUHC	3158	Cyrtodactylus	eismannii	Vietnam			Vietnam, Hon Son				False			LSUHC_geckos.txt
LSUHC	3159	LSUHC	3159	Cyrtodactylus	grismeri	Vietnam			Vietnam, Tuc Dup Hill				False			LSUHC_geckos.txt
KU	328816	RMB	13769	Gekko	gecko	Philippines	Luzon	Luzon	Albay Province; Municipality of Malinao; Barangay Tanawan	13.4053400	123.6768300	Z-382-B8	False		2011-01-08	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	329341	RMB	13855	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Bulacan Province; Municipality of Dona Remedios Trinidad; Barangay Kabayunan, Sitio Langud, Langud River, Angat Watershed	15.0333000	121.2032000	AB-417-A4	False		2011-06-07	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	302678	CDS	608	Gekko	mindorensis	Philippines	Semirara	Visayan	Antique Province; Municipality of Caluya; Barangay Poblacion			E-66-55	False		2000-11-14	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	329342	RMB	13856	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Bulacan Province; Municipality of Dona Remedios Trinidad; Barangay Kabayunan, Sitio Langud, Langud River, Angat Watershed	15.0333000	121.2032000	AB-417-A5	False		2011-06-07	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	310095	RMB	8322	Cyrtodactylus	mamanwa	Philippines	Dinagat	Mindanao	Dinagat Islands Province; Municipality of Loreto; Barangay Santiago, sitio Cambinlia (Sudlon)	10.3436833	125.6181167	Q-242-F3	False		2007-07-28	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4814	LSUHC	4814	Gekko	smithii	West Malaysia			West Malaysia, Pahang, Tasik Chini				False			LSUHC_geckos.txt
KU	324387	CDS	5024	Gekko	gecko	Philippines	Bohol	Mindanao	Bohol Province; Municipality of Sierra Bullones; Barangay Danicop, Raja Sikatuna Natural Park			X-351-D4	False		2009-08-08	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	3156	LSUHC	3156	Cyrtodactylus	eismannii	Vietnam			Vietnam, Hon Son				False			LSUHC_geckos.txt
LSUHC	3157	LSUHC	3157	Cyrtodactylus	eismannii	Vietnam			Vietnam, Hon Son				False			LSUHC_geckos.txt
KU	320365	CDS	3795	Gekko	mindorensis	Philippines	Lubang	Lubang	Occidental Mindoro Province; Municipality of Lubang; Barangay Vigo, Sitio Dangay	13.7999500	120.1639300	U-311-G6	False			ku_freezer.txt/ku_gekkonid_tissues.txt
KU	324373	CDS	4763	Cyrtodactylus	annulatus	Philippines	Bohol	Mindanao	Bohol Province; Municipality of Bilar; Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	9.7055100	124.1234400	X-348-B5	False		2009-08-03	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	1461	LSUHC	1461	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
LSUHC	1457	LSUHC	1457	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
LSUHC	1456	LSUHC	1456	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
LSUHC	1455	LSUHC	1455	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
LSUHC	1454	LSUHC	1454	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
KU	324383	CDS	4769	Gekko	gecko	Philippines	Bohol	Mindanao	Bohol Province; Municipality of Sierra Bullones; Barangay Danicop, Raja Sikatuna Natural Park			X-348-C3	False		2009-08-04	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	330775	CDS	6037	Gekko	mindorensis	Philippines	Luzon	Luzon	Laguna Province; Municipality of Los Banos; UPLB Forrestry Campus, Flat Rocks Site (coordinates at Los Banos)	14.1660000	121.2430000	AA-401-B1	False		2011-05-16	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	1459	LSUHC	1459	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
LSUHC	1458	LSUHC	1458	Cyrtodactylus	pulchellus	Malaysia	Pulau Langkawi		Malaysia, Kedah, Pulau Langkawi, at bridge on rd. to Gunung Raya				False			LSUHC_geckos.txt
KU	303845	RMB	5529	Cyrtodactylus	philippinicus	Philippines	Lubang	Lubang	Occidental Mindoro Province; Municipality of Lubang; Barangay Vigo			H-105-I3	False		2005-12-11	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	320367	CDS	3797	Gekko	mindorensis	Philippines	Lubang	Lubang	Occidental Mindoro Province; Municipality of Lubang; Barangay Vigo, Sitio Dangay	13.7999500	120.1639300	U-311-G8	False			ku_freezer.txt/ku_gekkonid_tissues.txt
KU	307057	RMB	6390	Gekko	sp. a	Philippines	Dalupiri	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Manolong Creek	19.0850000	121.2410000	J-149-G1	False		2006-09-15	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	6967	LSUHC	6967	Gekko	monarchus	Malaysia	Pahang		Pahang			Z-379-B1	True	A3		ku_freezer.txt/gekkonid_lab_work.txt
KU	303831	RMB	5350	Cyrtodactylus	philippinicus	Philippines	Lubang	Lubang	Occidental Mindoro Province; Municipality of Lubang; Barangay Vigo			G-103-F6	False		2005-12-07	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	326435	RMB	4392	Pseudogekko	compressicorpus	Philippines	Leyte	Mindanao	Leyte Province; Municipality of Baybay; Barangay Guadalupe, LSU-Visca campus, Calbiga-a creek	10.7422500	124.7894167	A-5-A5	False		2002-09-03	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	3434	LSUHC	3434	Gekko	gecko	West Malaysia	Pulau Langkawi		West Malaysia, Kedah, Pulau Langkawi				False			LSUHC_geckos.txt
LSUHC	4994	LSUHC	4994	Cyrtodactylus	pulchellus	West Malaysia			West Malaysia, Perak, Bukit Larut				False			LSUHC_geckos.txt
KU	302823	CDS	1054	Pseudogekko	smaragdinus	Philippines	Polillo	Luzon	Quezon Province; Municipality of Polillo; Barangay Pinaglubayan	14.7525833	121.9682000	E-72-54	False		2001-03-01	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	2487	LSUHC	2487	Cyrtodactylus	brevipalmatus	Thailand			Thailand, Khao Luang				False			LSUHC_geckos.txt
KU	303833	RMB	5359	Cyrtodactylus	philippinicus	Philippines	Lubang	Lubang	Occidental Mindoro Province; Municipality of Lubang; Barangay Vigo			G-103-G7	False		2005-12-08	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4265	LSUHC	4265	Gekko	gecko	West Malaysia			West Malaysia, Perlis, Kuala Perlis				False			LSUHC_geckos.txt
LSUHC	175	LSUHC	175	Gekko	monarchus	Malaysia	Pulau Tioman		Malaysia, Pahang, Pulau Tioman, Tekek-Juara taril				False			LSUHC_geckos.txt
LSUHC	185	LSUHC	185	Gekko	smithii	Malaysia	Pulau Tioman		Malaysia, Pahang, Pulau Tioman, Tekek-Juara taril				False			LSUHC_geckos.txt
KU	330194	RMB	15070	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Cagayan Province; Municipality of Gonzaga; Barangay Magrafil, Site 2, Mt. Cagua	18.2360000	122.1040000	AB-414-G8	False		2011-07-22	ku_gekkonid_tissues.txt
KU	330188	RMB	14953	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Cagayan Province; Municipality of Gonzaga; Barangay Magrafil, Site 2, Mt. Cagua	18.2360000	122.1040000	AB-413-C9	False		2011-07-20	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	310801	CDS	3030	Cyrtodactylus	sumuroi	Philippines	Samar	Mindanao	Eastern Samar Province; Municipality of Taft; Barangay San Rafael	11.8025500	125.2927600	Q-253-C7	False		2007-10-22	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	330189	RMB	14954	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Cagayan Province; Municipality of Gonzaga; Barangay Magrafil, Site 2, Mt. Cagua	18.2360000	122.1040000	AB-413-D1	False		2011-07-20	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	304153	CDS	500	Gekko	gecko	Philippines	Masbate	Visayan	Masbate Province; Municipality of Mobo; Barangay Tugbo			E-65-25	False		2005-01-21	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	330191	RMB	14956	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Cagayan Province; Municipality of Gonzaga; Barangay Magrafil, Site 2, Mt. Cagua	18.2360000	122.1040000	AB-413-D3	False		2011-07-20	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4476	LSUHC	4476	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	4477	LSUHC	4477	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	4474	LSUHC	4474	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	4475	LSUHC	4475	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
KU	313815	RMB	9693	Cyrtodactylus	philippinicus	Philippines	Luzon	Luzon	Camarines Norte Province; Municipality of Labo; Barangay Tulay Na Lupa, Mt. Labo camp 1	14.0238100	122.4729400	S-272-G1	False		2008-06-23	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4473	LSUHC	4473	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	4470	LSUHC	4470	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	4471	LSUHC	4471	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	5076	LSUHC	5076	Cyrtodactylus	cf. paradoxus	Vietnam	Nam Du		Vietnam, Nam Du Island				False			LSUHC_geckos.txt
LSUHC	2606	LSUHC	2606	Cyrtodactylus	quadrivirgatus	Malaysia			Malaysia, Pahang, Fraser's Hill				False			LSUHC_geckos.txt
KU	324377	CDS	4342	Cyrtodactylus	philippinicus	Philippines	Negros	Visayan	Negros Occidental Province; ; Barangay Patag; city of Silay; Mt. Bungol	10.6759900	123.1877700	W-340-G5	False		2009-07-21	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	4478	LSUHC	4478	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
LSUHC	4479	LSUHC	4479	Cyrtodactylus	pantiensis	West Malaysia			West Malaysia, Johor, Bunker Trail				False			LSUHC_geckos.txt
KU	304672	RMB	5792	Cyrtodactylus	philippinicus	Philippines	Camiguin Norte	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name "Limandok"	18.9292700	121.8988100	H-109-F8	False		2006-03-08	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	304673	RMB	5793	Gekko	sp. b	Philippines	Camiguin Norte	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name "Limandok"	18.9292700	121.8988100	H-109-F9	False		2006-03-08	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	314012	RMB	9567	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G5	False		2008-06-07	ku_gekkonid_tissues.txt
KU	304671	RMB	5791	Cyrtodactylus	philippinicus	Philippines	Camiguin Norte	Babuyan Island Group	Cagayan Province; Municipality of Calayan; Barangay Balatabat, Local Name "Limandok"	18.9292700	121.8988100	H-109-F7	False		2006-03-07	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	313982	RMB	9561	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F8	False		2008-06-06	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	313981	RMB	9560	Gekko	porosus	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-F7	False		2008-06-06	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	314807	RMB	9207	Cyrtodactylus	jambangan	Philippines	Mindanao	Mindanao	Zamboanga City "Province"; Municipality of Pasonanca; Pasonanca Natural Park, Tumaga River	6.9922333	122.0604333	S-284-H8	False		2008-07-09	ku_freezer.txt/ku_gekkonid_tissues.txt
KU	314014	RMB	9569	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G7	False		2008-06-07	ku_gekkonid_tissues.txt
KU	314013	RMB	9568	Lepidodactylus	balioburius	Philippines	Sabtang	Batanes	Batanes Province; Municipality of Sabtang; Barangay Chavayan			T-287-G6	False		2008-06-07	ku_gekkonid_tissues.txt
LSUHC	5230	LSUHC	5230	Cyrtodactylus	oldhami	Thailand			Thailand, Chumpon, Pathio				False			LSUHC_geckos.txt
KU	324369	CDS	4658	Cyrtodactylus	annulatus	Philippines	Bohol	Mindanao	Bohol Province; Municipality of Bilar; Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	9.7055100	124.1234400	X-346-H8	False		2009-08-02	ku_freezer.txt/ku_gekkonid_tissues.txt
LSUHC	5042	LSUHC	5042	Ptychozoon	kuhli	Malaysia	Pulau Tioman		West Malaysia, Pahang, Pulau Tioman, Sungai Mentawak			B-24-None	False			ku_freezer.txt
LSUHC	5529	LSUHC	5529	Cyrtodactylus	cf. quadrivirgatus	West Malaysia			West Malaysia, Selangor, Shah Alam				False			LSUHC_geckos.txt
LSUHC	5528	LSUHC	5528	Cyrtodactylus	cf. quadrivirgatus	West Malaysia			West Malaysia, Selangor, Shah Alam				False			LSUHC_geckos.txt
LSUHC	5527	LSUHC	5527	Cyrtodactylus	cf. quadrivirgatus	West Malaysia			West Malaysia, Selangor, Shah Alam				False			LSUHC_geckos.txt
KU	328373	RMB	13590	Gekko	carusadensis	Philippines	Luzon	Luzon	Laguna Province; Municipality of Los Banos; Barangay Batong Malake, UPLB Forrestry Campus	14.1534333	121.2322000	Z-378-H5	True	B8		ku_freezer.txt/ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
LSUHC	6325	LSUHC	6325	Cyrtodactylus	lekaguli	Thailand			Thailand, Krabi Province, Krabi				False			LSUHC_geckos.txt
