Catalog#	Class/FullTaxonName	Order/FullTaxonName	Family/FullTaxonName	Species/FullTaxonName	TypeStatus	Determination	LoanReturnPhysicalObject	Preparation	Field#	Status	Country	IslandGroup	Island	State	County	LocalityName	Elevation	ElevUnit	LatLongType	Latitude1	Longitude1	LatLongUnits	Collectors	Date Collected	Habitat/Natural History/Remarks	Sex	SVL (mm)	Mass (g)	photo? 
313976	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		tissue: 100; ETOH: 1	RMB 9538	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	01/Jun/2008	Inhabited area	M	105.00	20.50	Yes
313977	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9552	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	05/Jun/2008	11:00. Secondary [forest]. On tree 1m above the ground	juv.	95.00	16.20	Yes
313978	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9554	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	05/Jun/2008	19:30.  On tree 2m above the ground.	juv.	93.00	15.10	Yes
313979	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9555	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	05/Jun/2008	19:30.  On tree 1.5m above the ground.	F	100.00	17.80	Yes
313980	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9558	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	06/Jun/2008	17:30.  On the ground.	M	10.10	19.00	Yes
313981	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		tissue: 100; ETOH: 1	RMB 9560	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	06/Jun/2008	17:30.  On tree 1.5m above the ground.	?		14.90	Yes
313982	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9561	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	06/Jun/2008	19:10.  On tree 0.5m above the ground.	M	88.00	11.70	Yes
313983	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9575	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								08/Jun/2008	20:00.  On tree 3m above the ground.	F	65.00	4.39	Yes
313984	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9576	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								08/Jun/2008	20:00.  rock.	M	114.00	36.00	Yes
313985	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		tissue: 100; ETOH: 1	RMB 9578	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								09/Jun/2008	14:00.  On tree 2.5m above the ground.	M	106.00	25.00	Yes
313986	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9582	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								09/Jun/2008	19:30.  On tree 2.0m above the ground.	F	72.00	7.19	Yes
313987	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9584	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								09/Jun/2008	19:45.  On tree 3.0m above the ground.	F	106.00	22.90	Yes
313988	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9585	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								10/Jun/2008	16:00.  On tree 2.0m above the ground.	M	115.00	32.80	Yes
313989	Reptilia	Sauria	Gekkonidae	Gekko porosus		Gekko porosus		ETOH: 1; tissue: 100	RMB 9586	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								10/Jun/2008	18:20.  On tree  1.5m above the ground.	M	118.00	32.00	Yes
313990	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 9551	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	05/Jun/2008	11:00. Secondary [forest]. On tree 1m above the ground	M	80.00	10.60	Yes
313991	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		ETOH: 1; tissue: 100	RMB 9013	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay San Vicente, Sitio Chyaten"			Point	20.3946000__	-121.9254700__	DecimalDegrees	"1, Fernandez, Jason"	23/May/2008	Secondary growth forest.	M	50.00	3.50	Yes
313992	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		ETOH: 1; tissue: 100	RMB 9014	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay San Vicente, Sitio Chyaten"			Point	20.3946000__	-121.9254700__	DecimalDegrees	"1, Fernandez, Jason"	23/May/2008	Secondary growth forest.	M	40.00	2.30	Yes
313993	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		ETOH: 1; tissue: 100	RMB 9015	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay San Vicente, Sitio Chyaten"			Point	20.3946000__	-121.9254700__	DecimalDegrees	"1, Fernandez, Jason"	23/May/2008	Secondary growth forest.	M	42.00	1.90	Yes
313994	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		tissue: 100; ETOH: 1	RMB 9539	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	01/Jun/2008	Inhabited area	?	47.00	1.70	Yes
313995	Reptilia	Sauria	Gekkonidae	Hemidactylus garnotii		Hemidactylus garnotii		tissue: 100; ETOH: 1	RMB 9562	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	20:30.  On the ground.	M	49.00	2.40	Yes
313996	Reptilia	Sauria	Gekkonidae	Hemidactylus garnotii		Hemidactylus garnotii		ETOH: 1; tissue: 100	RMB 9563	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	20:30.  On the ground.	F	48.00	2.10	Yes
313997	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		tissue: 100; ETOH: 1	RMB 9564	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								07/Jun/2008	20:30.  On tree 1.5m above the ground.	M	50.00	2.40	Yes
313998	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		ETOH: 1; tissue: 100	RMB 9579	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								09/Jun/2008	20:30.  On the ground.	M	53.00	3.10	Yes
313999	Reptilia	Sauria	Gekkonidae	Hemidactylus frenatus		Hemidactylus frenatus		tissue: 100; ETOH: 1	RMB 9580	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"								09/Jun/2008	20:30.  Tree trunk.	M	49.00	2.10	Yes
314000	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9525	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	30/May/2008	18:30	F	34.00	1.00	Yes
314001	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9526	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	30/May/2008	18:30	F	36.00	1.00	Yes
314002	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9527	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	30/May/2008	19:00	F	36.00	1.00	Yes
314003	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9528	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	31/May/2008	19:00h	M	33.00	0.90	Yes
314004	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9529	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	31/May/2008	19:00-20:00h	F	32.00	0.80	Yes
314005	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9530	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	31/May/2008	19:00-20:00h	F	33.00	0.90	Yes
314006	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9531	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	31/May/2008	19:00-20:00h	M	34.00	0.80	Yes
314007	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9532	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	31/May/2008	19:00-20:00h	M	35.00	0.80	Yes
314008	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9533	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	31/May/2008	19:00-20:00h	?	30.00	0.60	Yes
314009	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9556	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	05/Jun/2008	"Collected in secondary growth, immature or regenerating forest, on the ground. 16:00h"	?	34.00	0.10	Yes
314010	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9565	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	F	35.00	1.20	No
314011	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9566	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	29.00	0.60	No
314012	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9567	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	35.00	1.10	No
314013	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9568	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	33.00	0.80	No
314014	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9569	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	30.00	0.50	No
314015	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9570	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	28.00	0.30	No
314016	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9571	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	21.00	0.20	No
314017	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9572	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	20.00	0.20	No
314018	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9574	tissue	Philippines	Batanes PAIC	Sabtang	Batanes Province	Municipality of Sabtang	Barangay Chavayan							"1, Fernandez, Jason"	07/Jun/2008	"Collected on tree, .5m above ground. 21:00h"	?	29.00	0.60	No
314019	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		tissue: 100; ETOH: 1	RMB 9589	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"							"1, Fernandez, Jason"	11/Jun/2008	"Collected on tree, .5m above ground. 6:45h"	?	35.00	0.80	No
314020	Reptilia	Sauria	Gekkonidae	Lepidodactylus balioburius		Lepidodactylus balioburius		ETOH: 1; tissue: 100	RMB 9593	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Ivana	"Barangay Salagao, Sitio Imnadyed"							"1, Fernandez, Jason"	12/Jun/2008	"Collected on tree, 1.5m above ground. 19:54h"	?	32.00	0.90	No
314021	Reptilia	Sauria	Gekkonidae	Luperosaurus macgregori		Luperosaurus macgregori		tissue: 100; ETOH: 1	RMB 9042	tissue	Philippines	Batanes PAIC	Batan Island	Batanes Province	Municipality of Basco	"Barangay San Antonio, Sitio Chadpidan"	196	M	Point	20.4700000__	-121.9910000__	DecimalDegrees	"1, Fernandez, Jason"	26/May/2008	"Collected on ridge, on leaf, in tree. 21:00h"	?	67.00	6.00	Yes
314090	Reptilia	Sauria	Gekkonidae	Hemiphyllodactylus typus		Hemiphyllodactylus typus		tissue: 100; ETOH: 1	RMB 9417	tissue	Philippines	Mindanao PAIC	Mindanao Island	Agusan del Sur Province	Municipality of San Francisco	"Barangay Kaimpugan, Agusan Marsh"	33	M	Point	8.4036111__	125.8777778__	DegreesMinutesSeconds	"1, Fernandez, Jason"	28/Apr/2008	"19-22:00 in peat swamp forest, caught just in camp"	?	40.00	0.70	No
314091	Reptilia	Sauria	Gekkonidae	Hemiphyllodactylus typus		Hemiphyllodactylus typus		tissue: 100; ETOH: 1	RMB 9418	tissue	Philippines	Mindanao PAIC	Mindanao Island	Agusan del Sur Province	Municipality of San Francisco	"Barangay Kaimpugan, Agusan Marsh"	33	M	Point	8.4036111__	125.8777778__	DegreesMinutesSeconds	"1, Fernandez, Jason"	28/Apr/2008	"19-22:00 in peat swamp forest, caught on leaf 1m up"	?	36.00	0.70	No
314778	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	ACD 3755	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	21/Apr/2008	20:00-22:30. Collected on buttress of tree.	?	49.50	1.90	No
314779	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		ETOH: 1; tissue: 100	ACD 3756	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	21/Apr/2008	20:00-22:30.	?	57.00	3.20	No
314780	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	ACD 3788	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"20:30-23:00. Collected in secondary growth, immature or regenerating forest."	F	69.50	5.20	No
314781	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		ETOH: 1; tissue: 100	ACD 3789	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"20:30-23:00. Collected in secondary growth, immature or regenerating forest."	M	67.00	5.20	No
314782	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	ACD 3790	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"20:30-23:00. Collected in secondary growth, immature or regenerating forest."	?	44.00	1.20	No
314783	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	ACD 3792	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"20:30-23:00. Collected in secondary growth, immature or regenerating forest."	F?	48.20	1.80	No
314784	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	ACD 3795	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""	Municipality of Pasonanca	Zamboanga City; Barangay Pasanonca; Sitio Canucutan; Pasonanca Natural Park							"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"20:30-23:00. Collected in secondary growth, immature or regenerating forest."	M	77.00	6.90	No
314785	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	RMB 9270	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""		"Zamboanga City; Barangay Pasanonca, Sitio canucutan; Pasanonca Natural Park"			Point	6.9773167__	122.0674500__		"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	21/Apr/2008	"11:00-12:45. Collected in secondary growth, immature or regenerating forest, on bank <2m from stream, on tree branch 4m above ground."	M		5.70	No
314786	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		ETOH: 1; tissue: 100	RMB 9273	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""		"Zamboanga City; Barangay Pasanonca, Sitio canucutan; Pasanonca Natural Park"			Point	6.9773167__	122.0674500__		"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	21/Apr/2008	"11:00-12:45. Collected in secondary growth, immature or regenerating forest, on bank <2m from stream, on tree branch 4m above ground."	Juv	41.00	1.20	No
314787	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	RMB 9333	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""		"Zamboanga City; Barangay Pasanonca, Sitio canucutan; Pasanonca Natural Park"			Point	6.9922333__	122.0604333__		"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"22:00-24:00. Collected in hilly primary rainforest, on log near river."	?	66.00	6.30	No
314788	Reptilia	Sauria	Gekkonidae	Cyrtodactylus jambangan	Topotype	Cyrtodactylus jambangan		tissue: 100; ETOH: 1	RMB 9339	tissue	Philippines	Mindanao PAIC	Mindanao Island	"Zamboanga City ""Province"""		"Zamboanga City; Barangay Pasanonca, Sitio canucutan; Pasanonca Natural Park"			Point	6.9922333__	122.0604333__		"1, Brown , Rafe; 2, Diesmos, Arvin; 3, Fernandez, Jason"	22/Apr/2008	"11:15. Collected in hilly primary rainforest, under rotten log near river."	F	53.00	2.80	No
