Tower	Box	Cell	Field Number	Genus	Species	Country	Island	Province	Municipality	Barangay	Local Area Name	Column1	Column2														
AB	418	D3	RMB 13964	Cyrtodactylus	philippinicus	Philippines	Luzon	Bulacan	"Doña Remedios Trinidada (""DRT"")"	Kabayunan	"Angt Watershed, Sitio Talagyo"																
AB	418	D4	RMB 13965	Cyrtodactylus	philippinicus	Philippines	Luzon	Bulacan	"Doña Remedios Trinidada (""DRT"")"	Kabayunan	"Angt Watershed, Sitio Talagyo"																
AB	418	D5	RMB 13966	Cyrtodactylus	philippinicus	Philippines	Luzon	Bulacan	"Doña Remedios Trinidada (""DRT"")"	Kabayunan	"Angt Watershed, Sitio Talagyo"																
AA	403	G6	RMB 14180	Cyrtodactylus	philippinicus	Philippines	Luzon	Ilocos Norte	Adams	Adams	"Pao Mt., 730 m"																
AA	404	F1	RMB 14248	Cyrtodactylus	philippinicus	Philippines	Luzon	Ilocos Norte	Adams	Adams	"Pao Mt., 730 m"																
AA	404	F2	RMB 14249	Cyrtodactylus	philippinicus	Philippines	Luzon	Ilocos Norte	Adams	Adams	"Pao Mt., 730 m"																
AA	405	C9	RMB 14310	Cyrtodactylus	philippinicus	Philippines	Luzon	Ilocos Norte	Adams	Adams	"Pao Mt., 730 m"																
AB	407	A9	RMB 14453	Cyrtodactylus	philippinicus	Philippines	Luzon	Ilocos Norte	Adams	Adams	"Pao Mt., 375 m"																
AB	409	B8	RMB 14621	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	409	F5	RMB 14654	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	409	F6	RMB 14655	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	409	F7	RMB 14656	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	409	F8	RMB 14657	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	409	I9	RMB 14685	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	410	F4	RMB 14733	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	410	F5	RMB 14734	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	410	F6	RMB 14735	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	411	F9	RMB 14818	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	412	C2	RMB 14865	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 1, 783 m"																
AB	412	E2	RMB 14883	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	E3	RMB 14884	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	E4	RMB 14885	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	F1	RMB 14890	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	F6	RMB 14895	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	G1	RMB 14899	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	G2	RMB 14900	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	G3	RMB 14901	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	412	G4	RMB 14902	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	413	C9	RMB 14953	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	413	D1	RMB 14954	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	413	D2	RMB 14955	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	413	D3	RMB 14956	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	414	E8	RMB 15052	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	414	E9	RMB 15053	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	414	G6	RMB 15068	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	415	C8	RMB 15119	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	416	E4	RMB 15211	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AB	416	E5	RMB 15212	Cyrtodactylus	philippinicus	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
F	87	12	RMB 3251	Cyrtodactylus	philippinicus				Negros																		
F	89	13	RMB 3263	Cyrtodactylus	philippinicus				Negros																		
F	89	5	RMB 3843	Cyrtodactylus	philippinicus	Philippines	Luzon		Mt Malinao																		
F	89	10	RMB 3864	Cyrtodactylus	philippinicus	Philippines	Luzon		Mt Malinao																		
A	7	B3	RMB 4498	Cyrtodactylus	philippinicus	Philippines	Luzon		Subic Bay																		
G	103	F4	RMB 5348	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	F5	RMB 5349	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	F6	RMB 5350	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	F7	RMB 5351	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	G7	RMB 5359	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	G8	RMB 5360	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	G9	RMB 5361	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	H1	RMB 5362	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	H2	RMB 5363	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	H3	RMB 5364	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	H4	RMB 5365	Cyrtodactylus	philippinicus	Philippines	Lubang																				
G	103	H5	RMB 5366	Cyrtodactylus	philippinicus	Philippines	Lubang																				
H	105	E9	RMB 5500	Cyrtodactylus	philippinicus	Philippines	Lubang																				
H	105	F1	RMB 5501	Cyrtodactylus	philippinicus	Philippines	Lubang																				
H	105	F2	RMB 5502	Cyrtodactylus	philippinicus	Philippines	Lubang																				
H	105	F3	RMB 5503	Cyrtodactylus	philippinicus	Philippines	Lubang																				
H	105	I3	RMB 5529	Cyrtodactylus	philippinicus	Philippines	Lubang																				
I	135	9	RMB 6259	Cyrtodactylus	philippinicus	Philippines	Luzon	Quezon	Polillo	Pinaglubayan																	
I	135	10	RMB 6260	Cyrtodactylus	philippinicus	Philippines	Luzon	Quezon	Polillo	Pinaglubayan																	
I	135	11	RMB 6261	Cyrtodactylus	philippinicus	Philippines	Luzon	Quezon	Polillo	Pinaglubayan																	
I	135	23	RMB 6273	Cyrtodactylus	philippinicus	Philippines	Luzon	Quezon	Polillo	Salipsip																	
I	135	81	RMB 6332	Cyrtodactylus	philippinicus	Philippines	Luzon	Quezon	Polillo	Salipsip																	
R	261	B9	RMB 8761	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	C1	RMB 8762	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	C2	RMB 8763	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	C3	RMB 8764	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	C4	RMB 8765	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	F1	RMB 8790	Cyrtodactylus	philippinicus	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	263	A2	RMB 8870	Cyrtodactylus	philippinicus	Philippines	Polillo	Quezon	Polillo	Poblacion																	
R	263	E2	RMB 8905	Cyrtodactylus	philippinicus	Philippines	Polillo	Quezon	Burdeos	Aluyon	Sitio Malinao																
C	36	Loose	RMB 942	Cyrtodactylus	philippinicus	Philippines	Luzon	Aurora																			
C	36	Loose	RMB 943	Cyrtodactylus	philippinicus	Philippines	Luzon	Aurora																			
S	271	G2	RMB 9613	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	271	G3	RMB 9614	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	272	F3	RMB 9686	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	272	F9	RMB 9692	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	272	G1	RMB 9693	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	272	H4	RMB 9705	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	273	C2	RMB 9739	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	273	C3	RMB 9740	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	273	C8	RMB 9745	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	273	D2	RMB 9748	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	273	D3	RMB 9749	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
S	274	A4	RMB 9804	Cyrtodactylus	philippinicus	Philippines	Luzon	Camarines Norte	Labo	Tulay Na Lupa	Mt. Labo camp 1																
Y	367	B7	RMB13366	Cyrtodactylus	philippinicus	Philippines	Luzon	Nueva Viscaya	Quezon	Maddiangat	"Mt. Palali, 720m"																
Y	367	B8	RMB13367	Cyrtodactylus	philippinicus	Philippines	Luzon	Nueva Viscaya	Quezon	Maddiangat	"Mt. Palali, 720m"																
Y	368	I7	RMB13510	Cyrtodactylus	philippinicus	Philippines	Luzon	Nueva Viscaya	Quezon	Maddiangat	"Mt. Palali, 720m"																
Y	369	G5	RMB13571	Cyrtodactylus	philippinicus	Philippines	Luzon	Nueva Viscaya	Quezon	Maddiangat	"Mt. Palali, low elev."																
T	289	G4	ACD 3918	Cyrtodactylus	philippinicus?	Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl	Philippines															
T	289	G5	ACD 3919	Cyrtodactylus	philippinicus?	Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl	Philippines															
T	289	G6	ACD 3920	Cyrtodactylus	philippinicus?	Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl	Philippines															
T	289	G7	ACD 3921	Cyrtodactylus	philippinicus?	Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl	Philippines															
T	289	G8	ACD 3922	Cyrtodactylus	philippinicus?	Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl	Philippines															
T	289	G9	ACD 3923	Cyrtodactylus	philippinicus?	Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl	Philippines															
V	330	A3	DSB 4310	Cyrtodactylus	phillpinicus	Philippines	Luzon	Aurora	Dingalan?		Mingan Mt.																
W	331	B2	DSB 4324	Cyrtodactylus	phillpinicus	Philippines	Luzon	Aurora	Dingalan		Mingan Mt.																
W	331	C6	DSB 4332	Cyrtodactylus	phillpinicus	Philippines	Luzon	Aurora	Dingalan		Mingan Mt.																
V	330	D1	DSB 4342	Cyrtodactylus	phillpinicus	Philippines	Luzon	Aurora	Dingalan?		Mingan Mt.																
O	213	E6	DSM 809L	Cyrtodactylus	pulchelus	Thailand					"Khao Luang NP, Nakhon Si Thammarat"																
O	213	E7	DSM 809M	Cyrtodactylus	pulchelus	Thailand					"Khao Luang NP, Nakhon Si Thammarat"																
Z	378	C7	LSUHC 4813	Cyrtodactylus	quadrivirgatus	Malaysia																					
A	6	C3	ACD 1279	Cyrtodactylus	redimiculus	Philippines	Palawan		Mt. Mantalingahan																		
M	191	C1	RMB 7757	Cyrtodactylus	redimiculus		Samarinana																				
M	191	C4	RMB 7760	Cyrtodactylus	redimiculus		Samarinana																				
M	192	C1	RMB 7842	Cyrtodactylus	redimiculus		Samarinana																				
M	192	D9	RMB 7859	Cyrtodactylus	redimiculus		Samarinana																				
M	192	F4	RMB 7873	Cyrtodactylus	redimiculus		Samarinana																				
A	2	B2	ACD 1478	Cyrtodactylus	sp	Philippines	Leyte 		Lake Danao																		
A	2	F8	ACD 1478	Cyrtodactylus	sp	Philippines	Leyte 		Lake Danao																		
K	153	C2	ELR 655	Cyrtodactylus	sp					Malate																	
K	153	C3	ELR 656	Cyrtodactylus	sp					Malate																	
K	153	C4	ELR 657	Cyrtodactylus	sp					Malate																	
K	153	E7	ELR 678	Cyrtodactylus	sp					Malate																	
J	143	H8	PNM/CMNH H1289	Cyrtodactylus	sp	Philippines	Mindanao Island	Davao City Province	Municipality of Calinan	Barangay Malagos	Malagos Eagle Station																
J	143	C9	PNM/CMNH H1290	Cyrtodactylus	sp	Philippines	Mindanao Island	Davao City Province	Municipality of Calinan	Barangay Malagos	Malagos Eagle Station																
J	143	B5	PNM/CMNH H1291	Cyrtodactylus	sp	Philippines	Mindanao Island	Davao City Province	Municipality of Calinan	Barangay Malagos	Malagos Eagle Station																
J	145	F9	PNM/CMNH H1292	Cyrtodactylus	sp	Philippines	Mindanao Island	Davao City Province	Municipality of Calinan	Barangay Malagos	Malagos Eagle Station																
J	143	D7	PNM/CMNH H1293	Cyrtodactylus	sp	Philippines	Mindanao Island	Davao City Province	Municipality of Calinan	Barangay Malagos	Malagos Eagle Station																
J	144	A4	PNM/CMNH H1298	Cyrtodactylus	sp	Philippines	Mindanao Island	Davao City Province	Municipality of Calinan	Barangay Malagos	Malagos Eagle Station																
J	143	B4	PNM/CMNH H1352	Cyrtodactylus	sp	Philippines	Mindanao Island	North Cotabato Province	Municipality of Kidapawan	Barangay Ilomavis	Mt Apo	Site 3															
J	141	F9	PNM/CMNH H1459	Cyrtodactylus	sp	Philippines	Mindanao Island	South Cotabato Province	Municipality of Kiamba	Barangay Binati	Mt Busa	Site 1															
J	143	E6	PNM/CMNH H1601	Cyrtodactylus	sp	Philippines	Mindanao Island	South Cotobato Province	Municipality of Kiamba	Barangay Banate	Mt Busa	Site 1															
J	143	F3	PNM/CMNH H1646	Cyrtodactylus	sp	Philippines	Mindanao Island	South Cotobato Province	Municipality of Kiamba	Barangay Banate	Mt Busa	Site 1															
A	3	A2	RMB 4091	Cyrtodactylus	sp	Philippines	Luzon		Quezon Nat. Park																		
A	3	B1	RMB 4094	Cyrtodactylus	sp	Philippines	Luzon		Quezon Nat. Park																		
K	150	D7	RMB 6447	Cyrtodactylus	sp	Philippines	Panay			Aningalan																	
K	150	E6	RMB 6455	Cyrtodactylus	sp	Philippines	Panay			Aningalan																	
K	152	F8	RMB 6628	Cyrtodactylus	sp	Philippines	Panay			Alunipan																	
R	259	G3	RMBR 00321	Cyrtodactylus	sp		Sumatra																				
R	259	F6	RMBR 00343	Cyrtodactylus	sp		Sumatra																				
E	74	26	CDS 042	Cyrtodactylus	sp.	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	74	27	CDS 043	Cyrtodactylus	sp.	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	74	28	CDS 044	Cyrtodactylus	sp.	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	74	29	CDS 045	Cyrtodactylus	sp.	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	74	38	CDS 054	Cyrtodactylus	sp.	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	72	1	CDS 1002	Cyrtodactylus	sp.	Philippines	Polillo	Quezon	Polillo	Pinaglubayan	"62m elev, watershed, 14deg45.155N, 121deg58.092E"																
E	72	2	CDS 1003	Cyrtodactylus	sp.	Philippines	Polillo	Quezon	Polillo	Pinaglubayan	"62m elev, watershed, 14deg45.155N, 121deg58.092E"																
E	72	4	CDS 1005	Cyrtodactylus	sp.	Philippines	Polillo	Quezon	Polillo	Pinaglubayan	"62m elev, watershed, 14deg45.155N, 121deg58.092E"																
E	73	30	CDS 1111	Cyrtodactylus	sp.	Philippines	Polillo	Quezon	Polillo	Pinaglubayan	"62m elev, watershed, 14deg45.155N, 121deg58.092E"																
E	73	31	CDS 1112	Cyrtodactylus	sp.	Philippines	Polillo	Quezon	Polillo	Pinaglubayan	"62m elev, watershed, 14deg45.155N, 121deg58.092E"																
E	75	43	CDS 1442	Cyrtodactylus	sp.	Philippines	Sibuyan	Romblon	Magdiwang	Talaba	"Mt. Guiting-Guiting natural park, 0m elev, 12deg27.673N, 122deg39.861E"																
E	62	40	CDS 280	Cyrtodactylus	sp.	Philippines	Negros	Negros Occidental	Cauayan	Camalandaan	"320m, 09deg50.272N, 122deg30.322E"																
W	340	G4	CDS 4341	Cyrtodactylus	sp.	Philippines	Philippines	Negros	Negros Occidental	Silay City	"Patag, Mt. Bungol"																
H	113	F7	ELR 325	Cyrtodactylus	sp.	Philippines																					
H	113	F8	ELR 326	Cyrtodactylus	sp.	Philippines																					
H	113	F9	ELR 327	Cyrtodactylus	sp.	Philippines																					
H	113	G1	ELR 328	Cyrtodactylus	sp.	Philippines																					
H	113	G2	ELR 329	Cyrtodactylus	sp.	Philippines																					
H	113	G3	ELR 330	Cyrtodactylus	sp.	Philippines																					
H	113	G4	ELR 331	Cyrtodactylus	sp.	Philippines																					
H	113	G5	ELR 332	Cyrtodactylus	sp.	Philippines																					
H	113	G6	ELR 333	Cyrtodactylus	sp.	Philippines																					
H	113	G7	ELR 334	Cyrtodactylus	sp.	Philippines																					
H	113	G8	ELR 335	Cyrtodactylus	sp.	Philippines																					
H	113	G9	ELR 336	Cyrtodactylus	sp.	Philippines																					
H	113	H1	ELR 337	Cyrtodactylus	sp.	Philippines																					
H	113	H2	ELR 338	Cyrtodactylus	sp.	Philippines																					
H	113	H3	ELR 339	Cyrtodactylus	sp.	Philippines																					
H	113	H4	ELR 340	Cyrtodactylus	sp.	Philippines																					
H	114	C8	ELR 379	Cyrtodactylus	sp.	Philippines																					
H	114	C9	ELR 380	Cyrtodactylus	sp.	Philippines																					
H	114	D1	ELR 381	Cyrtodactylus	sp.	Philippines																					
H	114	D2	ELR 382	Cyrtodactylus	sp.	Philippines																					
H	114	D3	ELR 383	Cyrtodactylus	sp.	Philippines																					
H	114	D4	ELR 384	Cyrtodactylus	sp.	Philippines																					
H	114	D5	ELR 385	Cyrtodactylus	sp.	Philippines																					
H	114	D6	ELR 386	Cyrtodactylus	sp.	Philippines																					
H	114	D7	ELR 387	Cyrtodactylus	sp.	Philippines																					
H	114	I8	ELR 434	Cyrtodactylus	sp.	Philippines																					
H	115	A9	ELR 444	Cyrtodactylus	sp.	Philippines																					
H	115	H7	ELR 524	Cyrtodactylus	sp.	Philippines																					
H	115	H8	ELR 525	Cyrtodactylus	sp.	Philippines																					
H	115	H9	ELR 526	Cyrtodactylus	sp.	Philippines																					
H	115	I1	ELR 527	Cyrtodactylus	sp.	Philippines																					
H	115	I2	ELR 528	Cyrtodactylus	sp.	Philippines																					
H	116	A1	ELR 536	Cyrtodactylus	sp.	Philippines																					
H	116	A2	ELR 537	Cyrtodactylus	sp.	Philippines																					
H	116	C4	ELR 554	Cyrtodactylus	sp.	Philippines																					
H	116	C5	ELR 555	Cyrtodactylus	sp.	Philippines																					
H	116	C6	ELR 556	Cyrtodactylus	sp.	Philippines																					
H	117	B3	ELR 625	Cyrtodactylus	sp.	Philippines																					
H	117	B4	ELR 626	Cyrtodactylus	sp.	Philippines																					
H	117	B5	ELR 627	Cyrtodactylus	sp.	Philippines																					
H	117	B6	ELR 628	Cyrtodactylus	sp.	Philippines																					
H	117	B7	ELR 629	Cyrtodactylus	sp.	Philippines																					
H	117	B8	ELR 630	Cyrtodactylus	sp.	Philippines																					
H	117	B9	ELR 631	Cyrtodactylus	sp.	Philippines																					
H	117	C1	ELR 632	Cyrtodactylus	sp.	Philippines																					
H	117	C2	ELR 633	Cyrtodactylus	sp.	Philippines																					
P	231	C1	EMD 258	Cyrtodactylus	sp.	Philippines	Mindanao	Surigao del Sur	Cantilan	Cabangahan	"Sipangpang Falls, Nangka, Mt. Hilong-Hilong Range"																
D	49	42	RMB 4858	Cyrtodactylus	sp.	Philippines			Nikolas																		
D	49	43	RMB 4859	Cyrtodactylus	sp.	Philippines			Nikolas																		
D	52	38	RMB 5114	Cyrtodactylus	sp.	Philippines	Romblon	Romblon	Lunas																		
D	49	21	RMB 5184	Cyrtodactylus	sp.	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
D	49	22	RMB 5185	Cyrtodactylus	sp.	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
H	108	E2	RMB 5707	Cyrtodactylus	sp.	Philippines	Camiguin Norte Is.																				
H	108	G3	RMB 5724	Cyrtodactylus	sp.	Philippines	Camiguin Norte Is.																				
H	109	F8	RMB 5792	Cyrtodactylus	sp.	Philippines	Camiguin Norte Is.																				
H	109	H9	RMB 5811	Cyrtodactylus	sp.	Philippines	Camiguin Norte Is.																				
M	186	E5	RMB 7364	Cyrtodactylus	sp.		Camiguin																				
D	60	57	CDS 143	Cyrtodactylus	sp. 1	Philippines	Panay	Antique	Pandan	Duyong	Mt. Lihidan	"300m camp, 11deg45.655N, 122deg02.471E"															
D	60	66	CDS 152	Cyrtodactylus	sp. 1	Philippines	Panay	Antique	Pandan	Duyong	Mt. Lihidan	"300m camp, 11deg45.655N, 122deg02.471E"															
D	60	67	CDS 153	Cyrtodactylus	sp. 1	Philippines	Panay	Antique	Pandan	Duyong	Mt. Lihidan	"300m camp, 11deg45.655N, 122deg02.471E"															
E	61	6	CDS 172	Cyrtodactylus	sp. 1	Philippines	Panay	Antique	Pandan	Duyong	Mt. Lihidan	"300m camp, 11deg45.655N, 122deg02.471E"															
E	61	7	CDS 173	Cyrtodactylus	sp. 1	Philippines	Panay	Antique	Pandan	Duyong	Mt. Lihidan	"300m camp, 11deg45.655N, 122deg02.471E"															
V	330	I5	DSB 4323	Cyrtodactylus		Philippines	Luzon	Aurora	Dingalan		Mingan Mt.																
Z	378	C8	LSUHC 3771	Cyrtodactylus	tiomanensis	Malaysia	Tioman																				
R	259	G9	RMBR 00847	Cyrtodactylus	yoshi	Indonesia	Borneo	Kalimantan																			
R	259	G2	RMBR 01200	Cyrtodactylus	yoshi	Indonesia	Borneo	Kalimantan																			
Z	379	H3	FMNH 230087	Cyrtodactylus	yoshi	Malaysia	Borneo	Sabah																			
B	20	A9	ACD 1018	Cyrtodactylus		Philippines	Luzon		Mt. Banahaw																		
A	6	G6	ACD 1267	Cyrtodactylus		Philippines	Palawan		Mt. Mantalingahan																		
C	43	56	ACD 1857	Cyrtodactylus		Philippines	Luzon	Apaya																			
C	43	51	ACD 1858	Cyrtodactylus		Philippines	Luzon	Apaya																			
C	41	3	ACD 1864	Cyrtodactylus		Philippines	Luzon	Apaya																			
C	44	41	ACD 1866	Cyrtodactylus		Philippines	Luzon	Apaya																			
C	40	15	ACD 1960	Cyrtodactylus		Philippines	Luzon	Apaya																			
C	40	10	ACD 1976	Cyrtodactylus		Philippines	Luzon	Apaya																			
C	42	67	ACD 2013	Cyrtodactylus		Philippines	Luzon																				
C	41	33	ACD 2014	Cyrtodactylus		Philippines	Luzon																				
C	40	54	ACD 2015	Cyrtodactylus		Philippines	Luzon																				
C	42	33	ACD 2094	Cyrtodactylus		Philippines	Luzon																				
F	84	22	ACD 2636	Cyrtodactylus		Philippines	Mindanao	E. Mindanao Corridor			Mt. Hamigitan																
F	84	18	ACD 2637	Cyrtodactylus		Philippines	Mindanao	E. Mindanao Corridor			Mt. Hamigitan																
F	83	72	ACD 2661	Cyrtodactylus		Philippines	Mindanao	E. Mindanao Corridor			Mt. Hamigitan																
T	290	G6	ACD 4018	Cyrtodactylus		Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl																
T	291	A9	ACD 4080	Cyrtodactylus		Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl																
T	291	B1	ACD 4081	Cyrtodactylus		Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl																
T	291	B3	ACD 4083	Cyrtodactylus		Philippines	Mindanao	Agusan Del Sur Prov	Municipality of San Francisco	Barangay Bagusan II	Mt. Magdiwata 418 masl																
AD	550	C3	ACD 7515	Cyrtodactylus		Philippines	Leyte Isl.	Southern Leyte Prov.	Sogud																		
AD	550	C7	ACD 7526	Cyrtodactylus		Philippines	Leyte Isl.	Southern Leyte Prov.	Sogud																		
AE	552	I3	ACD 7547	Cyrtodactylus		Philippines	Leyte Isl.	Southern Leyte Prov.																			
AE	552	I2	ACD 7548	Cyrtodactylus		Philippines	Leyte Isl.	Southern Leyte Prov.																			
B	21	G7	ACD 768	Cyrtodactylus		Philippines	Luzon		Balbalan																		
AE	551	I4	ACD 7701	Cyrtodactylus		Philippines	Leyte Isl.	Southern Leyte Prov.																			
Y	373	B7	ACD5401	Cyrtodactylus		Philippines	Mindanao	South Cotabato	Cotabato	Tampakan	Kimlawis																
